CustomerID,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,AvgQuantityPerTransaction,MaxQuantity,PreferredDayOfWeek,PreferredHour,WeekendPurchaseRatio,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,FavoriteSeason,PreferredTimeOfDay,Region,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn,HasNegativeMonetary,RegYear,RegMonth,RegDay,RegWeekday,IP_IsPrivate,IP_FirstOctet,IP_Class
17198,3,692.2199999999999,7.210624999999999,9.321285749633244,0.21,3.71875,36,4,14,0.0,89,29.666666666666668,1,0,0,0.0,96,18.0,2.0,-1.0,18-24,High,Hiver,Après-midi,UK,Inconnu,Petit,Explorateur,F,Active,United Kingdom,0,0,2010,10,19,1,0,212,C
17238,17,3744.65,6.615989399293286,5.499909475672794,0.39,3.219081272084805,36,4,12,0.0,297,17.470588235294116,1,0,0,0.0,566,74.0,4.0,4.0,65+,VIP,Hiver,Midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,7,10,5,0,75,A
12793,2,545.48,22.72833333333333,14.02010688623483,8.5,12.291666666666666,40,6,12,0.7083333333333334,21,10.5,1,0,0,0.0,24,,4.0,5.0,Inconnu,High,Hiver,Midi,Europe continentale,Weekend,Moyen,Explorateur,Unknown,Active,Portugal,1,0,2010,11,19,4,0,19,A
15769,29,51823.72,352.54231292517005,374.4319418270391,-1326.0,188.16326530612244,1200,3,10,0.0068027210884353,26,0.896551724137931,1,17,0,0.1156462585034013,147,,2.0,4.0,Inconnu,VIP,Automne,Matin,UK,Semaine,Grand,Explorateur,F,Active,United Kingdom,0,0,2010,9,17,4,0,189,B
14396,2,487.99000000000007,6.684794520547946,5.458844278780039,0.65,3.0821917808219177,12,2,16,0.0,71,35.5,1,0,0,0.0,73,,1.0,3.0,Inconnu,Medium,Automne,Après-midi,UK,Inconnu,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,4,7,2,0,80,A
14898,8,1228.3200000000002,10.32201680672269,15.717790933532092,-47.6,8.470588235294118,240,3,14,0.0,87,10.875,1,3,0,0.0252100840336134,119,,2.0,1.0,Inconnu,High,Été,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,2,3,2,0,35,A
12725,1,427.8,17.825,8.889099333257656,9.9,6.833333333333333,24,4,15,0.0,24,24.0,1,0,0,0.0,24,30.0,2.0,3.0,25-34,Medium,Hiver,Après-midi,Europe du Sud,Inconnu,Moyen,Explorateur,F,Active,Italy,1,0,2010,11,7,6,0,66,A
16725,8,775.0700000000002,5.099144736842106,4.950196724176887,-5.95,1.9276315789473684,32,2,16,0.0,110,13.75,1,1,0,0.006578947368421,152,58.0,1.0,5.0,55-64,High,Hiver,Après-midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,1,0,2010,9,15,2,0,93,A
12395,15,2998.28,18.857106918239,13.041511830213937,-14.85,13.28930817610063,120,4,16,0.0943396226415094,91,6.066666666666666,1,3,0,0.0188679245283018,159,,4.0,1.0,Inconnu,VIP,Automne,Après-midi,Europe continentale,Semaine,Moyen,Explorateur,Unknown,Active,Belgium,0,0,2010,9,10,4,0,3,A
16455,7,1841.18,18.59777777777778,7.510294778795243,1.9,9.97979797979798,24,4,12,0.0,69,9.857142857142858,1,0,0,0.0,99,56.0,2.0,5.0,55-64,High,Hiver,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,4,9,4,0,214,C
13081,21,27964.48,26.356720075400567,29.67064930809606,-158.4,17.927426955702167,288,4,16,0.0,511,24.33333333333333,1,33,4,0.0311027332704995,1061,23.0,0.0,1.0,18-24,VIP,Automne,Après-midi,UK,Inconnu,Grand,Explorateur,F,Active,United Kingdom,0,0,2010,10,9,5,0,73,A
15545,2,292.72,3.613827160493827,3.389412400365746,0.55,2.0123456790123457,12,6,13,0.6172839506172839,78,39.0,1,0,0,0.0,81,25.0,3.0,4.0,25-34,Medium,Automne,Midi,UK,Weekend,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,9,10,4,0,16,A
17243,30,8628.550000000001,21.20036855036855,26.892109041158708,-9.95,8.260442260442261,96,6,12,0.4250614250614251,180,6.0,1,7,0,0.0171990171990172,407,44.0,1.0,2.0,35-44,VIP,Automne,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,11,7,6,0,57,A
15465,24,6945.02,66.77903846153846,108.2284632852462,-98.55,11.701923076923077,120,6,10,0.875,43,1.7916666666666667,1,7,0,0.0673076923076923,104,26.0,4.0,2.0,25-34,VIP,Printemps,Matin,UK,Weekend,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,5,9,6,0,210,C
15708,11,3329.72,11.211178451178451,9.867584640989994,-9.95,4.235690235690235,32,6,11,0.98989898989899,124,11.272727272727272,1,9,0,0.0303030303030303,297,79.0,2.0,1.0,65+,VIP,Hiver,Matin,UK,Weekend,Petit,Explorateur,F,Pending,United Kingdom,0,0,2009,12,14,0,0,60,A
13089,118,57385.88,30.90246634356489,42.46918145732563,-419.4,16.578890683898763,288,3,14,0.0565428109854604,636,5.389830508474576,1,39,0,0.0210016155088853,1857,54.0,4.0,3.0,45-54,VIP,Hiver,Après-midi,UK,Semaine,Grand,Explorateur,F,Active,United Kingdom,0,0,2010,3,20,5,0,15,A
16033,27,8727.61,7.576050347222223,7.815472931359725,-35.7,3.052083333333333,25,6,12,0.3828125,539,19.96296296296296,1,15,0,0.0130208333333333,1152,50.0,5.0,1.0,45-54,VIP,Été,Midi,UK,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,9,8,2,0,225,Other
13838,4,691.7299999999999,3.975459770114942,3.531010362552499,0.42,1.511494252873563,12,6,10,1.0,144,36.0,1,0,0,0.0,174,,2.0,4.0,Inconnu,High,Hiver,Matin,UK,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,10,6,0,131,B
15351,10,1862.14,7.992017167381974,10.085349042549238,-29.85,3.1416309012875536,24,6,12,0.7296137339055794,160,16.0,1,8,0,0.0343347639484978,233,59.0,0.0,0.0,55-64,High,Automne,Midi,UK,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,11,28,6,0,114,A
18055,11,6752.139999999999,18.60093663911845,12.684404123176725,-17.85,6.74931129476584,40,4,12,0.0523415977961432,223,20.27272727272728,1,3,0,0.0082644628099173,363,61.0,4.0,1.0,55-64,VIP,Hiver,Midi,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,7,22,3,0,110,A
15038,7,665.59,5.004436090225564,6.03891351023859,-22.5,1.406015037593985,12,6,11,0.9699248120300752,105,15.0,1,3,0,0.0225563909774436,133,,1.0,1.0,Inconnu,High,Hiver,Matin,UK,Weekend,Petit,Explorateur,F,Active,United Kingdom,0,0,2010,10,22,4,0,78,A
18109,31,7925.320000000001,17.456651982378855,28.128635465249545,-29.85,9.29295154185022,432,6,12,0.3215859030837004,120,3.870967741935484,1,10,0,0.0220264317180616,454,32.0,3.0,5.0,25-34,VIP,Hiver,Midi,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,3,4,3,0,44,A
13069,27,3717.82,7.910255319148937,18.006045192493513,-84.0,11.629787234042553,1440,3,11,0.2446808510638297,285,10.555555555555555,1,45,0,0.0957446808510638,470,,3.0,4.0,Inconnu,VIP,Hiver,Matin,UK,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,6,2,0,41,A
16241,13,2607.8700000000003,3.939380664652568,4.421311311782077,0.29,2.194864048338369,48,2,11,0.2326283987915408,347,26.692307692307693,1,0,0,0.0,662,71.0,1.0,4.0,65+,VIP,Automne,Matin,UK,Semaine,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,10,11,0,1,248,Other
14800,16,4236.34,10.806989795918367,12.039228171125313,-85.0,9.270408163265309,120,6,11,0.8647959183673469,248,15.5,1,7,0,0.0178571428571428,392,49.0,4.0,2.0,45-54,VIP,Hiver,Matin,UK,Weekend,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,11,14,6,0,5,A
16839,39,15357.78,51.5361744966443,64.5067882377552,-120.35,28.42281879194631,144,3,12,0.0302013422818791,117,3.0,1,32,0,0.1073825503355704,298,49.0,3.0,5.0,45-54,VIP,Printemps,Midi,UK,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom,0,0,2010,11,20,5,0,178,B
16168,28,3770.6,38.08686868686869,43.62921158306819,-17.0,19.07070707070707,144,1,10,0.2323232323232323,57,2.0357142857142856,1,1,0,0.0101010101010101,99,41.0,1.0,0.0,35-44,VIP,Été,Matin,UK,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,14,3,0,141,B
16931,21,4604.219999999999,5.127193763919821,3.820767829858596,0.12,3.516703786191537,36,6,12,0.9120267260579064,448,21.33333333333333,1,0,0,0.0,898,58.0,1.0,0.0,55-64,VIP,Hiver,Midi,UK,Weekend,Petit,Explorateur,F,Active,United Kingdom,0,0,2010,11,7,6,0,50,A
16814,22,6500.6,20.00184615384616,20.678029663841944,-8.5,8.516923076923076,48,3,11,0.0461538461538461,122,5.545454545454546,1,1,0,0.003076923076923,325,69.0,4.0,4.0,65+,VIP,Hiver,Matin,UK,Semaine,Moyen,Explorateur,F,Pending,United Kingdom,0,0,2010,3,28,6,0,218,C
13269,17,5315.92,16.61225,16.500736278813342,-12.75,10.965625,100,6,12,0.334375,178,10.470588235294118,1,4,0,0.0125,320,66.0,0.0,1.0,65+,VIP,Printemps,Midi,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,10,31,6,0,34,A
14813,2,155.42999999999998,5.180999999999999,4.712529410865875,0.85,2.2333333333333334,12,6,11,1.0,25,12.5,1,0,0,0.0,30,79.0,2.0,5.0,65+,Medium,Hiver,Matin,UK,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,1,0,2010,8,28,5,0,74,A
12567,11,9114.94,19.68669546436285,18.48268624968946,-33.0,8.831533477321814,48,6,11,0.3196544276457883,323,29.363636363636363,1,17,0,0.0367170626349892,463,66.0,1.0,4.0,65+,VIP,Été,Matin,Europe continentale,Semaine,Moyen,Explorateur,Unknown,Active,France,0,0,2010,12,12,6,0,98,A
17062,5,534.47,7.52774647887324,5.873897512891395,-3.9,6.028169014084507,36,6,11,0.6197183098591549,53,10.6,1,1,0,0.0140845070422535,71,75.0,999.0,4.0,65+,High,Hiver,Matin,UK,Weekend,Moyen,Explorateur,M,Active,United Kingdom,1,0,2010,9,13,0,0,178,B
15332,4,1661.06,47.45885714285714,23.824264913223708,13.2,18.62857142857143,48,6,12,0.9714285714285714,29,7.25,1,0,0,0.0,35,69.0,3.0,5.0,65+,High,Hiver,Midi,Europe de l'Est,Weekend,Grand,Explorateur,F,Active,Lithuania,1,0,2010,4,1,3,0,187,B
14810,11,2087.88,8.187764705882353,5.414440456430354,0.39,3.984313725490196,14,6,11,0.7254901960784313,106,9.636363636363637,1,0,0,0.0,255,29.0,999.0,4.0,25-34,VIP,Printemps,Matin,UK,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,14,3,1,241,Other
16353,23,6675.710000000001,71.01819148936171,99.75283812452868,6.6000000000000005,21.34042553191489,96,2,10,0.1489361702127659,51,2.217391304347826,1,0,0,0.0,94,79.0,999.0,2.0,65+,VIP,Automne,Matin,UK,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom,0,0,2010,1,17,6,0,25,A
18118,31,5595.77,4.35807632398754,5.351546010151525,-16.95,2.2406542056074765,100,4,12,0.1767912772585669,424,13.67741935483871,1,5,0,0.0038940809968847,1284,56.0,2.0,5.0,55-64,VIP,Printemps,Midi,UK,Semaine,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,5,5,2,0,33,A
13831,6,2202.99,29.77013513513513,51.5005381935768,1.25,10.067567567567568,128,0,13,0.1081081081081081,58,9.666666666666666,1,0,0,0.0,74,19.0,0.0,4.0,18-24,VIP,Printemps,Midi,UK,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,3,24,2,0,41,A
13506,3,452.82,15.614482758620689,7.555405626913231,-2.95,11.06896551724138,48,6,12,0.5862068965517241,26,8.666666666666666,1,3,0,0.1034482758620689,29,,2.0,4.0,Inconnu,Medium,Hiver,Midi,UK,Weekend,Moyen,Explorateur,M,Active,United Kingdom,1,0,2010,5,21,4,0,109,A
17796,4,697.9000000000001,8.510975609756098,7.475040874367969,0.85,2.1707317073170733,10,6,12,1.0,63,15.75,1,0,0,0.0,82,66.0,2.0,5.0,65+,High,Hiver,Midi,UK,Weekend,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,11,20,5,0,171,B
15716,4,1118.81,9.481440677966102,12.3156694211611,0.55,6.305084745762712,96,6,12,1.0,101,25.25,1,0,0,0.0,118,54.0,3.0,1.0,45-54,High,Hiver,Midi,UK,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,1,0,2010,9,21,1,0,26,A
18156,2,734.94,5.2495714285714286,4.73000842188682,0.55,2.15,25,6,12,1.0,100,50.0,1,0,0,0.0,140,66.0,1.0,3.0,65+,High,Automne,Midi,UK,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,26,1,0,125,A
15221,2,114.10000000000004,10.372727272727277,82.07613954017441,-175.6,2.272727272727273,16,6,12,0.5454545454545454,9,4.5,1,6,0,0.5454545454545454,11,73.0,1.0,5.0,65+,Medium,Hiver,Midi,UK,Weekend,Petit,Modéré,Unknown,Active,United Kingdom,1,0,2010,10,27,2,0,133,B
16983,8,1920.2,12.887248322147652,12.72348062713189,-11.05,9.167785234899329,96,6,11,0.9932885906040269,112,14.0,1,1,0,0.0067114093959731,149,,2.0,1.0,Inconnu,High,Automne,Matin,UK,Weekend,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,12,22,2,0,18,A
17059,5,3095.04,5.9981395348837205,5.815679111010149,0.42,3.5949612403100777,108,3,12,0.4748062015503876,292,58.4,1,0,0,0.0,516,76.0,0.0,4.0,65+,VIP,Automne,Midi,UK,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,4,17,5,1,127,Other
16327,6,3844.22,12.050846394984326,10.228470420497777,0.85,8.059561128526646,72,1,13,0.2068965517241379,142,23.666666666666668,1,0,0,0.0,319,66.0,1.0,2.0,65+,VIP,Printemps,Midi,UK,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,2,17,2,0,180,B
17211,9,2299.67,10.796572769953052,7.883798947220713,-15.0,6.150234741784038,48,6,12,0.8075117370892019,150,16.666666666666668,1,2,0,0.0093896713615023,213,19.0,5.0,4.0,18-24,VIP,Hiver,Midi,UK,Weekend,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,10,30,5,0,194,C
17026,2,154.82999999999998,38.7075,55.32806001478815,10.2,24.25,72,6,12,0.75,4,2.0,1,0,0,0.0,4,19.0,999.0,4.0,18-24,Medium,Hiver,Midi,UK,Weekend,Grand,Spécialisé,F,Active,United Kingdom,1,0,2009,9,12,5,0,179,B
15570,13,4109.97,12.454454545454546,8.443738017469162,-17.0,6.236363636363636,48,3,14,0.2575757575757575,232,17.846153846153847,1,7,0,0.0212121212121212,330,45.0,3.0,1.0,45-54,VIP,Hiver,Après-midi,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,10,2,5,0,57,A
15880,2,313.28,2.9554716981132074,4.991572160404447,-30.0,1.7641509433962264,24,6,13,1.0,95,47.5,1,1,0,0.0094339622641509,106,71.0,3.0,5.0,65+,Medium,Hiver,Midi,UK,Weekend,Petit,Explorateur,Unknown,Closed,United Kingdom,1,0,2010,11,28,6,0,24,A
16718,1,623.7500000000001,13.861111111111114,10.542443269992496,0.42,9.177777777777775,48,6,13,1.0,41,41.0,1,0,0,0.0,45,40.0,3.0,3.0,35-44,High,Hiver,Midi,UK,Weekend,Moyen,Explorateur,F,Active,United Kingdom,1,0,2009,12,30,2,0,48,A
15808,5,3724.77,17.737,16.363602832368624,-7.65,6.385714285714286,36,6,13,0.5952380952380952,143,28.6,1,2,0,0.0095238095238095,210,54.0,2.0,99.0,45-54,VIP,Hiver,Midi,UK,Weekend,Moyen,Explorateur,M,Active,United Kingdom,1,0,2010,10,14,3,0,201,C
17858,12,5155.66,25.9078391959799,35.35198684077279,1.1,13.597989949748744,192,6,14,0.4522613065326633,101,8.416666666666666,1,0,0,0.0,199,49.0,3.0,5.0,45-54,VIP,Hiver,Après-midi,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,11,9,1,0,210,C
16393,20,2941.05,8.21522346368715,9.096275337738636,-15.0,4.270949720670391,36,2,12,0.1340782122905028,121,6.05,1,28,0,0.0782122905027933,358,,2.0,5.0,Inconnu,VIP,Été,Midi,UK,Semaine,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,8,13,4,0,132,B
14161,3,1110.52,10.282592592592591,7.8376992583438465,1.25,4.212962962962963,25,6,11,1.0,87,29.0,1,0,0,0.0,108,18.0,2.0,2.0,18-24,High,Printemps,Matin,UK,Weekend,Petit,Explorateur,M,Active,United Kingdom,1,0,2010,10,24,6,0,116,A
17863,6,3160.0,21.35135135135135,14.967638044715578,5.04,17.824324324324323,144,1,13,0.2905405405405405,110,18.33333333333333,1,0,0,0.0,148,36.0,3.0,5.0,35-44,VIP,Automne,Midi,UK,Semaine,Grand,Explorateur,F,Active,United Kingdom,0,0,2010,10,16,5,0,140,B
16411,2,214.65,4.77,4.15723356441407,0.83,2.933333333333333,12,6,13,1.0,41,20.5,1,0,0,0.0,45,79.0,0.0,2.0,65+,Medium,Automne,Midi,UK,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,6,4,4,0,202,C
16402,2,299.6,4.993333333333334,7.324150130987412,0.85,2.4833333333333334,36,6,13,1.0,55,27.5,1,0,0,0.0,60,19.0,0.0,5.0,18-24,Medium,Hiver,Midi,UK,Weekend,Petit,Explorateur,M,Active,United Kingdom,1,0,2010,7,20,1,0,222,C
15023,12,6763.16,12.01271758436945,15.571495226792942,-39.6,5.085257548845471,48,3,13,0.0941385435168739,347,28.916666666666668,1,1,0,0.0017761989342806,563,,3.0,2.0,Inconnu,VIP,Hiver,Midi,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,9,9,3,0,99,A
17402,13,2633.8499999999995,44.6415254237288,64.55136884719607,0.42,11.88135593220339,96,6,15,0.4745762711864407,33,2.5384615384615383,1,0,0,0.0,59,61.0,1.0,5.0,55-64,VIP,Hiver,Après-midi,UK,Semaine,Moyen,Explorateur,F,Pending,United Kingdom,0,0,2010,10,18,0,0,213,C
15426,7,1429.9,4.766333333333334,6.975817801679574,-4.95,2.21,24,6,13,0.9966666666666668,222,31.714285714285715,1,8,0,0.0266666666666666,300,43.0,2.0,5.0,35-44,High,Automne,Midi,UK,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,9,25,5,0,45,A
12647,13,3669.92,28.67125,29.66897003060884,-17.0,11.09375,96,6,12,0.296875,79,6.076923076923077,1,6,1,0.046875,128,49.0,2.0,3.0,45-54,VIP,Hiver,Midi,Europe continentale,Semaine,Moyen,Explorateur,F,Active,Germany,0,0,2010,9,3,4,0,112,A
15894,2,263.55,6.4280487804878055,12.210406057849225,0.55,4.097560975609756,20,6,14,0.926829268292683,35,17.5,1,0,0,0.0,41,23.0,4.0,4.0,18-24,Medium,Hiver,Après-midi,UK,Weekend,Petit,Explorateur,F,Active,United Kingdom,1,0,2010,10,9,5,0,214,C
15867,16,3797.79,8.20257019438445,7.605296235235665,-12.75,4.431965442764579,96,0,15,0.1468682505399568,302,18.875,1,2,0,0.0043196544276457,463,49.0,2.0,4.0,45-54,VIP,Hiver,Après-midi,UK,Semaine,Petit,Explorateur,F,Active,United Kingdom,0,0,2010,9,13,0,0,233,Other
14506,5,2012.17,6.367626582278481,6.112639551414214,0.29,2.310126582278481,36,1,14,0.1582278481012658,204,40.8,1,0,0,0.0,316,72.0,1.0,2.0,65+,VIP,Automne,Après-midi,UK,Semaine,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,12,24,4,0,73,A
15555,20,4758.200000000001,5.144000000000001,6.370083776216551,-8.850000000000001,4.767567567567568,48,6,12,0.6043243243243244,404,20.2,1,26,0,0.0281081081081081,925,,1.0,1.0,Inconnu,VIP,Automne,Midi,UK,Weekend,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,8,22,6,0,132,B
13034,2,642.7700000000001,17.372162162162166,4.891347880092367,5.04,9.972972972972974,24,6,12,1.0,37,18.5,1,0,0,0.0,37,72.0,0.0,3.0,65+,High,Automne,Midi,UK,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,9,4,5,0,16,A
15889,2,446.87,4.80505376344086,4.56069636741734,0.42,2.3118279569892475,24,6,15,0.7096774193548387,79,39.5,1,0,0,0.0,93,28.0,999.0,5.0,25-34,Medium,Hiver,Après-midi,UK,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,1,0,2009,12,29,1,0,102,A
15953,10,1634.5299999999995,15.869223300970871,20.087938761967337,-9.95,8.592233009708737,36,2,14,0.233009708737864,65,6.5,1,5,0,0.0485436893203883,103,,999.0,3.0,Inconnu,High,Automne,Après-midi,UK,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,4,12,0,0,25,A
16143,7,2419.84,20.507118644067795,24.080805176563665,-5.1,7.771186440677966,40,1,13,0.135593220338983,75,10.714285714285714,1,1,0,0.0084745762711864,118,76.0,1.0,-1.0,65+,VIP,Hiver,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,17,6,0,18,A
12720,29,5713.28,15.914428969359331,11.47877692591474,-29.75,12.963788300835654,144,2,15,0.1002785515320334,211,7.275862068965517,1,5,0,0.0139275766016713,359,34.0,0.0,3.0,25-34,VIP,Hiver,Après-midi,Europe continentale,Semaine,Moyen,Explorateur,Unknown,Suspended,Germany,0,0,2010,8,20,4,0,76,A
16422,75,33805.69,84.72604010025063,76.98218498708206,-102.0,81.6842105263158,720,2,11,0.0802005012531328,72,0.96,1,30,0,0.075187969924812,399,80.0,2.0,1.0,65+,VIP,Printemps,Matin,UK,Semaine,Grand,Explorateur,M,Active,United Kingdom,0,0,2010,7,5,0,0,215,C
12747,11,4196.009999999999,40.73796116504854,46.59594803470983,10.2,12.37864077669903,48,1,14,0.0679611650485436,42,3.8181818181818175,1,0,0,0.0,103,55.0,1.0,1.0,55-64,VIP,Printemps,Après-midi,UK,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,2,26,4,0,141,B
15502,23,5541.460000000001,21.98992063492064,290.578290271118,-3155.95,15.17063492063492,384,0,11,0.1865079365079365,164,7.130434782608695,1,39,0,0.1547619047619047,252,41.0,2.0,1.0,35-44,VIP,Été,Matin,UK,Semaine,Grand,Explorateur,M,Active,United Kingdom,0,0,2010,8,29,6,0,104,A
12763,2,494.08,27.44888888888889,26.31112421612463,5.04,17.555555555555557,60,6,15,1.0,16,8.0,1,0,0,0.0,18,,4.0,1.0,Inconnu,Medium,Hiver,Après-midi,Asie,Weekend,Grand,Modéré,M,Active,Japan,1,0,2010,10,22,4,0,45,A
14081,4,904.67,5.799166666666666,4.861946372275379,-14.95,3.801282051282051,36,3,16,0.4423076923076923,126,31.5,1,3,0,0.0192307692307692,156,,1.0,1.0,Inconnu,High,Hiver,Après-midi,UK,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom,1,0,2010,3,28,6,0,67,A
17965,14,2622.57,7.971337386018238,5.297464594763692,0.42,4.729483282674772,48,4,10,0.0212765957446808,274,19.571428571428573,1,0,0,0.0,329,,3.0,5.0,Inconnu,VIP,Hiver,Matin,UK,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,2,5,0,206,C
14404,7,1434.7200000000005,13.795384615384618,14.436721578936202,-39.6,7.990384615384615,108,6,12,0.5673076923076923,70,10.0,1,1,0,0.0096153846153846,104,23.0,2.0,3.0,18-24,High,Hiver,Midi,UK,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,8,22,6,0,48,A
13579,2,467.0400000000001,20.306086956521742,10.41090064182312,8.95,7.6521739130434785,48,4,8,0.391304347826087,19,9.5,1,0,0,0.0,23,,4.0,4.0,Inconnu,Medium,Automne,Matin,UK,Semaine,Moyen,Modéré,Unknown,Active,United Kingdom,0,0,2010,2,9,1,0,234,Other
13174,3,2817.03,8.971433121019107,7.89152561510457,0.42,4.442675159235669,63,6,16,0.5382165605095541,228,76.0,1,0,0,0.0,314,,4.0,4.0,Inconnu,VIP,Hiver,Après-midi,UK,Weekend,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,7,12,0,0,221,C
15987,7,1451.28,10.366285714285716,35.33736741390222,0.21,11.114285714285714,906,3,12,0.3857142857142857,110,15.714285714285714,1,0,0,0.0,140,,4.0,5.0,Inconnu,High,Été,Midi,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,6,30,2,0,112,A
17677,43,16219.22,50.52716510903427,63.60763138964364,-24.9,30.29595015576324,120,2,12,0.0124610591900311,179,4.162790697674419,1,17,0,0.0529595015576324,321,,2.0,2.0,Inconnu,VIP,Hiver,Midi,UK,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom,0,0,2010,5,18,1,0,94,A
13652,3,1095.08,17.38222222222222,4.368632857839507,9.9,9.174603174603174,48,0,9,0.0,48,16.0,1,0,0,0.0,63,33.0,3.0,-1.0,25-34,High,Automne,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,11,23,1,0,37,A
12586,2,179.94,14.995,13.02968882625717,-17.0,6.416666666666667,24,1,16,0.0,12,6.0,1,1,0,0.0833333333333333,12,50.0,2.0,3.0,45-54,Medium,Automne,Après-midi,Europe du Sud,Inconnu,Moyen,Modéré,Unknown,Active,Italy,0,0,2010,1,10,6,0,70,A
17428,33,17078.449999999997,49.79139941690961,55.55067311924148,-57.05,27.50728862973761,216,1,10,0.0553935860058309,255,7.727272727272727,1,15,0,0.0437317784256559,343,26.0,0.0,1.0,25-34,VIP,Été,Matin,UK,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom,0,0,2010,8,31,1,0,165,B
16161,26,5352.97,10.663286852589644,9.276624269512649,-43.75,4.99203187250996,35,1,16,0.0,293,11.26923076923077,1,28,0,0.0557768924302788,502,77.0,2.0,1.0,65+,VIP,Hiver,Après-midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,23,5,0,18,A
16858,2,345.8900000000001,26.606923076923085,27.71962523334187,-13.9,6.384615384615385,24,0,9,0.0,9,4.5,1,3,0,0.2307692307692307,13,76.0,2.0,4.0,65+,Medium,Hiver,Matin,UK,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1,0,2010,1,24,6,0,186,B
18219,11,2019.77,17.56321739130435,9.4690072052104,-50.0,7.678260869565217,25,0,12,0.0,58,5.2727272727272725,1,1,0,0.008695652173913,115,23.0,4.0,1.0,18-24,VIP,Hiver,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,10,11,0,0,210,C
